idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_adjacent_ignorespace,plumelib_ort_adjacent_ignorespace_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_imports_ignorespace,plumelib_ort_imports_ignorespace_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,plumelib_ort_version_number_ignorespace,plumelib_ort_version_number_ignorespace_merge_fingerprint
16,refs/heads/main,ea17ade038c1d67b617afe3943ebf62f22bc08fb,dc0a8fa788f6858f2b04eaf5659ae9124e59ef27,38baf5df845a1397522e1e953b84a80fb57a8799,,467cf4caf9ae4d4d49ebf23339d479dc2e92116fa2a92aeddd501361bc0af8ef,Tests_passed,3a597c16e497798b3f9729c32f4a3a693476bef980ae96e9b9ca9d0f89264f3a,Tests_passed,True,True,True,True,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2,Tests_passed,dc95304d3c7e68665bc6a27ac5edcc28eb706ee0006c026724c568a749a269b2
72,refs/heads/main,b898bdb20cd3d7dac96f527c008c14753895279d,c4b946455964e13ffacce009c866630216fbd431,1dcedba6a1fa7aac2425dfe116cb9026f3591e49,,a9b7e66836005745c9578399a1874122364e159cbbbee60f0cbf495598b544df,Tests_passed,a0feff9044378b354df7b404f2171159a4ac11560bc1e921e915583504a29195,Tests_passed,True,True,True,True,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1,Tests_passed,70f0579d3d5f01bf8b6d5c94a33714733ea216ec52dca2876854e3d55e699ba1
143,refs/heads/main,3865f6056a22fb5cfcff4f32777a059e856ba60b,b52ee84d3015fbf4441f768b6e7eadceab055ad9,54902e845b691d425e27df9a624f8b1013f960f2,,1f1c4e260964bb3ae52c5985b141c1e2672f224319bec9306b547e903b633da5,Tests_passed,450ac4fe7a9d98a210b639e6e0fe5c48fe2505e65f5d479c7bfa24cea12c1c85,Tests_passed,True,True,True,True,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_failed,f7d86c08e4a9e06de9c3c1e531ba36a857521c1ab58da409f39a22f374af5c47,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a,Tests_passed,5aca23a579898b6cfac1d2927cf95ca8d567d0261ce6e6129cf38ef5eefb626a
159,refs/heads/main,f6674a9aef5e6026a2e5c37c0e48f98c3ed8b60a,bd89f18feb25d5dd81195950624e604746f0834f,7a16c30ec9abe24ff8973acdd2107f3b9bae3604,,bc7706abc24c29658d2090ddc9cd42580f759c06803eae2317d2f6085b78be4e,Tests_passed,bb1268af6d304fdd41af585c7ff74fcfd8c1fb5412768e6a83dce53d58a8f198,Tests_passed,True,True,True,True,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_failed,0405bfdb320ac1b74ddfe7ea6fa871e8240dad18797f9e38295bac95f116ed50,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27,Tests_passed,8816013cafc15330422896b179afd7f4113bca89ae2303b084c984c9f3696c27
173,refs/heads/main,b1e22227c78c7b49fbd92b2982ba5260592f99db,16d0962a760223838d8c7621915be943c538f9d8,0257ebbb1a33658a85ec5c7b43ae448c8673c2fb,,30470f6620599ce4e238f220902b30b5b180e71afba803f9ecfe5e8bd250efb3,Tests_passed,8b15d5736543f98e3128defca04dc293046962ff53cce4c233e5c4530bee5579,Tests_passed,True,True,True,True,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5,Tests_passed,72dd0855bd4059e0a47cd2a0af6befda3ee18614e8ef71c4ae414612516af1d5
232,refs/heads/main,ad257495e38df6ed12bd35f91b82cfe2f57ae4d0,621006fcf6e7ef86005ac10f6123328b347ebb64,f607b09e4a30462380511f48891efe78a0be9401,,aa55ed3d6bb2de64343b9c2d198694ecb79355496fed2ac9dfbe2b22bea35f02,Tests_passed,055cd043e0d61fd6d5953016e24e0f1a2b9dcbb0620cd7a7400a3c418a4ed172,Tests_passed,True,True,True,True,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_failed,46ec9ece64faf9b5823f7223ff7cdd97e2bc16e1f857821a6d9f26c1cd2a746d,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd,Tests_passed,5e2ab57adedeafe1a2fefabbd74c73b7d3be1a8331ace4037d444bb395421d5f,Tests_passed,78162128d663e6dbacc7b7fac4cc4d07c27b1f8ba9f14ad62f4ff0f0e021aefd
272,refs/heads/main,d1c3b172b8e20b5189f47023e1143aaa28a9a75a,f5499af875bd423dbe5bc2e19824aa9bb294750e,f47c3e4615579ea6d54b2b73b1941c9540e77891,,2d215e09fa66a0d3ef5d4b8bc132434b7b4cd3f87c5f4fd2fb736e5d188b1752,Tests_passed,14d7600508a086b0b90a891a72e41002236e001764549af9aaad241cc9313b6f,Tests_passed,True,True,True,True,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_failed,020082c69a52333370a04b4fa09e636ff0d702c2ebe205ba36cd3519fb784c64,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3,Tests_passed,0c2f8c266843c3112f4b7bc4212b1e338a76b90347f5baede0cb241673742ac3
